Objetivo PND,Meta ODS,Vinculación,PND_subgrupo,ODS_subgrupo,ODS_grupo,PND_grupo
"2.4.3. Desarrollar y diversificar, hacia una matriz energética sostenible","7.b De aquí a 2030, ampliar la infraestructura y mejorar la tecnología para prestar servicios energéticos modernos y sostenibles para todos en los países en desarrollo, en particular los países menos adelantados, los pequeños Estados insulares en desarrollo y los países en desarrollo sin litoral, en consonancia con sus respectivos programas de apoyo",Parcial,PND_2_4_3,ODS_7_b,ODS_7,PND_2_4
"2.4.3. Desarrollar y diversificar, hacia una matriz energética sostenible","12.6 Alentar a las empresas, en especial las grandes empresas y las empresas transnacionales, a que adopten prácticas sostenibles e incorporen información sobre la sostenibilidad en su ciclo de presentación de informes",Contribucion,PND_2_4_3,ODS_12_6,ODS_12,PND_2_4
"2.4.4 Aumentar la generación de energías renovables alternativas (solar, eólica y biogás, pequeñas centrales hidroeléctricas)","12.2 De aquí a 2030, lograr la gestión sostenible y el uso eficiente de los recursos naturales",Parcial,PND_2_4_4,ODS_12_2,ODS_12,PND_2_4
"2.4.4 Aumentar la generación de energías renovables alternativas (solar, eólica y biogás, pequeñas centrales hidroeléctricas)","7.2 De aquí a 2030, aumentar considerablemente la proporción de energía renovable en el conjunto de fuentes energéticas",Total,PND_2_4_4,ODS_7_2,ODS_7,PND_2_4
"2.4.4 Aumentar la generación de energías renovables alternativas (solar, eólica y biogás, pequeñas centrales hidroeléctricas)","7.b De aquí a 2030, ampliar la infraestructura y mejorar la tecnología para prestar servicios energéticos modernos y sostenibles para todos en los países en desarrollo, en particular los países menos adelantados, los pequeños Estados insulares en desarrollo y los países en desarrollo sin litoral, en consonancia con sus respectivos programas de apoyo",Parcial,PND_2_4_4,ODS_7_b,ODS_7,PND_2_4
"2.4.4 Aumentar la generación de energías renovables alternativas (solar, eólica y biogás, pequeñas centrales hidroeléctricas)","12.1 Aplicar el Marco Decenal de Programas sobre Modalidades de Consumo y Producción Sostenibles, con la participación de todos los países y bajo el liderazgo de los países desarrollados, teniendo en cuenta el grado de desarrollo y las capacidades de los países en desarrollo",Contribucion,PND_2_4_4,ODS_12_1,ODS_12,PND_2_4
"2.4.4 Aumentar la generación de energías renovables alternativas (solar, eólica y biogás, pequeñas centrales hidroeléctricas)","12.c Racionalizar los subsidios ineficientes a los combustibles fósiles que fomentan el consumo antieconómico eliminando las distorsiones del mercado, de acuerdo con las circunstancias nacionales, incluso mediante la reestructuración de los sistemas tributarios y la eliminación gradual de los subsidios perjudiciales, cuando existan, para reflejar su impacto ambiental, teniendo plenamente en cuenta las necesidades y condiciones específicas de los países en desarrollo y minimizando los posibles efectos adversos en su desarrollo, de manera que se proteja a los pobres y a las comunidades afectadas",Contribucion,PND_2_4_4,ODS_12_c,ODS_12,PND_2_4
3.1.1 Impulsar una gestión diplomática y consular eficiente y transparente para el desarrollo sostenible y en defensa de los intereses nacionales ,"10.7 Facilitar la migración y la movilidad ordenadas, seguras, regulares y responsables de las personas, incluso mediante la aplicación de políticas migratorias planificadas y bien gestionadas",Parcial,PND_3_1_1,ODS_10_7,ODS_10,PND_3_1
3.1.1 Impulsar una gestión diplomática y consular eficiente y transparente para el desarrollo sostenible y en defensa de los intereses nacionales ,"10.c De aquí a 2030, reducir a menos del 3% los costos de transacción de las remesas de los migrantes y eliminar los corredores de remesas con un costo superior al 5%",Contribucion,PND_3_1_1,ODS_10_c,ODS_10,PND_3_1
3.1.2 Promover la reinserción de paraguayos del exterior y la inserción de extranjeros al proceso de desarrollo nacional.,"10.7 Facilitar la migración y la movilidad ordenadas, seguras, regulares y responsables de las personas, incluso mediante la aplicación de políticas migratorias planificadas y bien gestionadas",Parcial,PND_3_1_2,ODS_10_7,ODS_10,PND_3_1
3.1.3 Aumentar la eficiencia de la Cooperación para el Desarrollo.,"10.b Fomentar la asistencia oficial para el desarrollo y las corrientes financieras, incluida la inversión extranjera directa, para los Estados con mayores necesidades, en particular los países menos adelantados, los países africanos, los pequeños Estados insulares en desarrollo y los países en desarrollo sin litoral, en consonancia con sus planes y programas nacionales",Total,PND_3_1_3,ODS_10_b,ODS_10,PND_3_1
3.1.3 Aumentar la eficiencia de la Cooperación para el Desarrollo.,17.3 Movilizar recursos financieros adicionales de múltiples fuentes para los países en desarrollo,Parcial,PND_3_1_3,ODS_17_3,ODS_17,PND_3_1
3.1.3 Aumentar la eficiencia de la Cooperación para el Desarrollo.,"17.6 Mejorar la cooperación regional e internacional Norte-Sur, Sur-Sur y triangular en materia de ciencia, tecnología e innovación y el acceso a estas, y aumentar el intercambio de conocimientos en condiciones mutuamente convenidas, incluso mejorando la coordinación entre los mecanismos existentes, en particular a nivel de las Naciones Unidas, y mediante un mecanismo mundial de facilitación de la tecnología",Total,PND_3_1_3,ODS_17_6,ODS_17,PND_3_1
3.1.3 Aumentar la eficiencia de la Cooperación para el Desarrollo.,"17.9 Aumentar el apoyo internacional para realizar actividades de creación de capacidad eficaces y específicas en los países en desarrollo a fin de respaldar los planes nacionales de implementación de todos los Objetivos de Desarrollo Sostenible, incluso mediante la cooperación Norte-Sur, Sur-Sur y triangular",Parcial,PND_3_1_3,ODS_17_9,ODS_17,PND_3_1
3.1.3 Aumentar la eficiencia de la Cooperación para el Desarrollo.,16.8 Ampliar y fortalecer la participación de los países en desarrollo en las instituciones de gobernanza mundial,Contribucion,PND_3_1_3,ODS_16_8,ODS_16,PND_3_1
3.1.3 Aumentar la eficiencia de la Cooperación para el Desarrollo.,"17.16 Mejorar la Alianza Mundial para el Desarrollo Sostenible, complementada por alianzas entre múltiples interesados que movilicen e intercambien conocimientos, especialización, tecnología y recursos financieros, a fin de apoyar el logro de los Objetivos de Desarrollo Sostenible en todos los países, particularmente los países en desarrollo",Contribucion,PND_3_1_3,ODS_17_16,ODS_17,PND_3_1
3.1.3 Aumentar la eficiencia de la Cooperación para el Desarrollo.,"17.2 Velar por que los países desarrollados cumplan plenamente sus compromisos en relación con la asistencia oficial para el desarrollo, incluido el compromiso de numerosos países desarrollados de alcanzar el objetivo de destinar el 0,7% del ingreso nacional bruto a la asistencia oficial para el desarrollo de los países en desarrollo y entre el 0,15% y el 0,20% del ingreso nacional bruto a la asistencia oficial para el desarrollo de los países menos adelantados; se alienta a los proveedores de asistencia oficial para el desarrollo a que consideren la posibilidad de fijar una meta para destinar al menos el 0,20% del ingreso nacional bruto a la asistencia oficial para el desarrollo de los países menos adelantados",Contribucion,PND_3_1_3,ODS_17_2,ODS_17,PND_3_1
3.2.1 Mejorar el posicionamiento de Paraguay entre los exportadores mundiales competitivos de alimentos.,"17.11 Aumentar significativamente las exportaciones de los países en desarrollo, en particular con miras a duplicar la participación de los países menos adelantados en las exportaciones mundiales de aquí a 2020",Total,PND_3_2_1,ODS_17_11,ODS_17,PND_3_2
3.2.1 Mejorar el posicionamiento de Paraguay entre los exportadores mundiales competitivos de alimentos.,"12.3 De aquí a 2030, reducir a la mitad el desperdicio de alimentos per capita mundial en la venta al por menor y a nivel de los consumidores y reducir las pérdidas de alimentos en las cadenas de producción y suministro, incluidas las pérdidas posteriores a la cosecha",Contribucion,PND_3_2_1,ODS_12_3,ODS_12,PND_3_2
3.2.1 Mejorar el posicionamiento de Paraguay entre los exportadores mundiales competitivos de alimentos.,"17.10 Promover un sistema de comercio multilateral universal, basado en normas, abierto, no discriminatorio y equitativo en el marco de la Organización Mundial del Comercio, incluso mediante la conclusión de las negociaciones en el marco del Programa de Doha para el Desarrollo",Contribucion,PND_3_2_1,ODS_17_10,ODS_17,PND_3_2
3.2.1 Mejorar el posicionamiento de Paraguay entre los exportadores mundiales competitivos de alimentos.,"17.12 Lograr la consecución oportuna del acceso a los mercados libre de derechos y contingentes de manera duradera para todos los países menos adelantados, conforme a las decisiones de la Organización Mundial del Comercio, incluso velando por que las normas de origen preferenciales aplicables a las importaciones de los países menos adelantados sean transparentes y sencillas y contribuyan a facilitar el acceso a los mercados",Contribucion,PND_3_2_1,ODS_17_12,ODS_17,PND_3_2
3.2.1 Mejorar el posicionamiento de Paraguay entre los exportadores mundiales competitivos de alimentos.,"17.8 Poner en pleno funcionamiento, a más tardar en 2017, el banco de tecnología y el mecanismo de apoyo a la creación de capacidad en materia de ciencia, tecnología e innovación para los países menos adelantados y aumentar la utilización de tecnologías instrumentales, en particular la tecnología de la información y las comunicaciones",Contribucion,PND_3_2_1,ODS_17_8,ODS_17,PND_3_2
3.2.1 Mejorar el posicionamiento de Paraguay entre los exportadores mundiales competitivos de alimentos.,"2.4 Para 2030, asegurar la sostenibilidad de los sistemas de producción de alimentos y aplicar prácticas agrícolas resilientes que aumenten la productividad y la producción, contribuyan al mantenimiento de los ecosistemas, fortalezcan la capacidad de adaptación al cambio climático, los fenómenos meteorológicos extremos, las sequías, las inundaciones y otros desastres, y mejoren progresivamente la calidad del suelo y la tierra",Contribucion,PND_3_2_1,ODS_2_4,ODS_2,PND_3_2
3.2.1 Mejorar el posicionamiento de Paraguay entre los exportadores mundiales competitivos de alimentos.,"2.5  Para 2020, mantener la diversidad genética de las semillas, las plantas cultivadas y los animales de granja y domesticados y sus especies silvestres conexas, entre otras cosas mediante una buena gestión y diversificación de los bancos de semillas y plantas a nivel nacional, regional e internacional, y promover el acceso a los beneficios que se deriven de la utilización de los recursos genéticos y los conocimientos tradicionales y su distribución justa y equitativa, como se ha convenido internacionalmente",Contribucion,PND_3_2_1,ODS_2_5,ODS_2,PND_3_2
3.2.1 Mejorar el posicionamiento de Paraguay entre los exportadores mundiales competitivos de alimentos.,"2.a Aumentar las inversiones, incluso mediante una mayor cooperación internacional, en la infraestructura rural, la investigación agrícola y los servicios de extensión, el desarrollo tecnológico y los bancos de genes de plantas y ganado a fin de mejorar ",Contribucion,PND_3_2_1,ODS_2_a,ODS_2,PND_3_2
3.2.1 Mejorar el posicionamiento de Paraguay entre los exportadores mundiales competitivos de alimentos.,"2.b Corregir y prevenir las restricciones y distorsiones comerciales en los mercados agropecuarios mundiales, entre otras cosas mediante la eliminación paralela de todas las formas de subvenciones a las exportaciones agrícolas y todas las medidas de exportación con efectos equivalentes, de conformidad con el mandato de la Ronda de Doha para el Desarrollo",Contribucion,PND_3_2_1,ODS_2_b,ODS_2,PND_3_2
3.2.2 Aumentar la exportación de productos y servicios no tradicionales,"17.11 Aumentar significativamente las exportaciones de los países en desarrollo, en particular con miras a duplicar la participación de los países menos adelantados en las exportaciones mundiales de aquí a 2020",Parcial,PND_3_2_2,ODS_17_11,ODS_17,PND_3_2
3.2.2 Aumentar la exportación de productos y servicios no tradicionales,"8.2 Lograr niveles más elevados de productividad económica mediante la diversificación, la modernización tecnológica y la innovación, entre otras cosas centrándose en los sectores con gran valor añadido y un uso intensivo de la mano de obra",Parcial,PND_3_2_2,ODS_8_2,ODS_8,PND_3_2
3.2.2 Aumentar la exportación de productos y servicios no tradicionales,"17.10 Promover un sistema de comercio multilateral universal, basado en normas, abierto, no discriminatorio y equitativo en el marco de la Organización Mundial del Comercio, incluso mediante la conclusión de las negociaciones en el marco del Programa de Doha para el Desarrollo",Contribucion,PND_3_2_2,ODS_17_10,ODS_17,PND_3_2
3.2.2 Aumentar la exportación de productos y servicios no tradicionales,"17.12 Lograr la consecución oportuna del acceso a los mercados libre de derechos y contingentes de manera duradera para todos los países menos adelantados, conforme a las decisiones de la Organización Mundial del Comercio, incluso velando por que las normas de origen preferenciales aplicables a las importaciones de los países menos adelantados sean transparentes y sencillas y contribuyan a facilitar el acceso a los mercados",Contribucion,PND_3_2_2,ODS_17_12,ODS_17,PND_3_2
3.2.2 Aumentar la exportación de productos y servicios no tradicionales,"8.a  Aumentar el apoyo a la iniciativa de ayuda para el comercio en los países en desarrollo, en particular los países menos adelantados, incluso mediante el Marco Integrado Mejorado para la Asistencia Técnica a los Países Menos Adelantados en Materia de Comercio",Contribucion,PND_3_2_2,ODS_8_a ,ODS_8,PND_3_2
3.2.3 Incrementar la inversión extranjera y nacional que favorezca la generación de empleo.,"10.b Fomentar la asistencia oficial para el desarrollo y las corrientes financieras, incluida la inversión extranjera directa, para los Estados con mayores necesidades, en particular los países menos adelantados, los países africanos, los pequeños Estados insulares en desarrollo y los países en desarrollo sin litoral, en consonancia con sus planes y programas nacionales",Parcial,PND_3_2_3,ODS_10_b,ODS_10,PND_3_2
3.2.3 Incrementar la inversión extranjera y nacional que favorezca la generación de empleo.,17.3 Movilizar recursos financieros adicionales de múltiples fuentes para los países en desarrollo,Parcial,PND_3_2_3,ODS_17_3,ODS_17,PND_3_2
3.2.3 Incrementar la inversión extranjera y nacional que favorezca la generación de empleo.,17.5 Adoptar y aplicar sistemas de promoción de las inversiones en favor de los países menos adelantados,Parcial,PND_3_2_3,ODS_17_5,ODS_17,PND_3_2
3.2.3 Incrementar la inversión extranjera y nacional que favorezca la generación de empleo.,"8.3 Promover políticas orientadas al desarrollo que apoyen las actividades productivas, la creación de puestos de trabajo decentes, el emprendimiento, la creatividad y la innovación, y fomentar la formalización y el crecimiento de las microempresas y las pequeñas y medianas empresas, incluso mediante el acceso a servicios financieros",Parcial,PND_3_2_3,ODS_8_3,ODS_8,PND_3_2
3.2.4 Desarrollar el turismo sostenible,"12.b Elaborar y aplicar instrumentos para vigilar los efectos en el desarrollo sostenible, a fin de lograr un turismo sostenible que cree puestos de trabajo y promueva la cultura y los productos locales",Parcial,PND_3_2_4,ODS_12_b,ODS_12,PND_3_2
3.2.4 Desarrollar el turismo sostenible,"8.9 De aquí a 2030, elaborar y poner en práctica políticas encaminadas a promover un turismo sostenible que cree puestos de trabajo y promueva la cultura y los productos locales",Total,PND_3_2_4,ODS_8_9,ODS_8,PND_3_2
3.3.1 Consolidar y mantener a las vías fluviales como elemento fundamental de la matriz de transporte nacional y eje de integración regional,"11.2 De aquí a 2030, proporcionar acceso a sistemas de transporte seguros, asequibles, accesibles y sostenibles para todos y mejorar la seguridad vial, en particular mediante la ampliación del transporte público, prestando especial atención a las necesidades de las personas en situación de vulnerabilidad, las mujeres, los niños, las personas con discapacidad y las personas de edad",Parcial,PND_3_3_1,ODS_11_2,ODS_11,PND_3_3
3.3.1 Consolidar y mantener a las vías fluviales como elemento fundamental de la matriz de transporte nacional y eje de integración regional,"9.1 Desarrollar infraestructuras fiables, sostenibles, resilientes y de calidad, incluidas infraestructuras regionales y transfronterizas, para apoyar el desarrollo económico y el bienestar humano, haciendo especial hincapié en el acceso asequible y equitativo para todos",Parcial,PND_3_3_1,ODS_9_1,ODS_9,PND_3_3
"3.3.2 Aumentar los ingresos por venta de energía, a través de la libre comercialización de electricidad de binacionales y otras fuentes de generación.","17.11 Aumentar significativamente las exportaciones de los países en desarrollo, en particular con miras a duplicar la participación de los países menos adelantados en las exportaciones mundiales de aquí a 2020",Parcial,PND_3_3_2,ODS_17_11,ODS_17,PND_3_3
"3.3.2 Aumentar los ingresos por venta de energía, a través de la libre comercialización de electricidad de binacionales y otras fuentes de generación.","7.a De aquí a 2030, aumentar la cooperación internacional para facilitar el acceso a la investigación y la tecnología relativas a la energía limpia, incluidas las fuentes renovables, la eficiencia energética y las tecnologías avanzadas y menos contaminantes de combustibles fósiles, y promover la inversión en infraestructura energética y tecnologías limpias",Parcial,PND_3_3_2,ODS_7_a,ODS_7,PND_3_3
3.3.3 Hacer del Paraguay el eje de una integración energética regional.,"7.a De aquí a 2030, aumentar la cooperación internacional para facilitar el acceso a la investigación y la tecnología relativas a la energía limpia, incluidas las fuentes renovables, la eficiencia energética y las tecnologías avanzadas y menos contaminantes de combustibles fósiles, y promover la inversión en infraestructura energética y tecnologías limpias",Parcial,PND_3_3_3,ODS_7_a,ODS_7,PND_3_3
3.3.3 Hacer del Paraguay el eje de una integración energética regional.,"7.b De aquí a 2030, ampliar la infraestructura y mejorar la tecnología para prestar servicios energéticos modernos y sostenibles para todos en los países en desarrollo, en particular los países menos adelantados, los pequeños Estados insulares en desarrollo y los países en desarrollo sin litoral, en consonancia con sus respectivos programas de apoyo",Parcial,PND_3_3_3,ODS_7_b,ODS_7,PND_3_3
3.3.3 Hacer del Paraguay el eje de una integración energética regional.,"7.1 De aquí a 2030, garantizar el acceso universal a servicios energéticos asequibles, fiables y modernos",Contribucion,PND_3_3_3,ODS_7_1,ODS_7,PND_3_3
3.3.3 Hacer del Paraguay el eje de una integración energética regional.,"7.2  De aquí a 2030, aumentar considerablemente la proporción de energía renovable en el conjunto de fuentes energéticas",Contribucion,PND_3_3_3,ODS_7_2 ,ODS_7,PND_3_3
3.3.3 Hacer del Paraguay el eje de una integración energética regional.,"7.3 De aquí a 2030, duplicar la tasa mundial de mejora de la eficiencia energética",Contribucion,PND_3_3_3,ODS_7_3,ODS_7,PND_3_3
3.4.1 Reducir las emisiones de los Gases de Efectos invernadero (GEI),"13.2 Incorporar medidas relativas al cambio climático en las políticas, estrategias y planes nacionales",Parcial,PND_3_4_1,ODS_13_2,ODS_13,PND_3_4
3.4.1 Reducir las emisiones de los Gases de Efectos invernadero (GEI),"13.a Cumplir el compromiso de los países desarrollados que son partes en la Convención Marco de las Naciones Unidas sobre el Cambio Climático de lograr para el año 2020 el objetivo de movilizar conjuntamente 100.000 millones de dólares anuales procedentes de todas las fuentes a fin de atender las necesidades de los países en desarrollo respecto de la adopción de medidas concretas de mitigación y la transparencia de su aplicación, y poner en pleno funcionamiento el Fondo Verde para el Clima capitalizándolo lo antes posible",Contribucion,PND_3_4_1,ODS_13_a,ODS_13,PND_3_4
3.4.2 Aumentar la capacidad de adaptación y resiliencia a los efectos del cambio climático,"1.5  Para 2030, fomentar la resiliencia de los pobres y las personas que se encuentran en situaciones vulnerables y reducir su exposición y vulnerabilidad a los fenómenos extremos relacionados con el clima y otras crisis y desastres económicos, sociales y ambientales",Parcial,PND_3_4_2,ODS_1_5,ODS_1,PND_3_4
3.4.2 Aumentar la capacidad de adaptación y resiliencia a los efectos del cambio climático,"11.b De aquí a 2020, aumentar considerablemente el número de ciudades y asentamientos humanos que adoptan e implementan políticas y planes integrados para promover la inclusión, el uso eficiente de los recursos, la mitigación del cambio climático y la adaptación a él y la resiliencia ante los desastres, y desarrollar y poner en práctica, en consonancia con el Marco de Sendai para la Reducción del Riesgo de Desastres 2015-2030, la gestión integral de los riesgos de desastre a todos los niveles",Parcial,PND_3_4_2,ODS_11_b,ODS_11,PND_3_4
3.4.2 Aumentar la capacidad de adaptación y resiliencia a los efectos del cambio climático,13.1 Fortalecer la resiliencia y la capacidad de adaptación a los riesgos relacionados con el clima y los desastres naturales en todos los países,Parcial,PND_3_4_2,ODS_13_1,ODS_13,PND_3_4
3.4.2 Aumentar la capacidad de adaptación y resiliencia a los efectos del cambio climático,"13.2 Incorporar medidas relativas al cambio climático en las políticas, estrategias y planes nacionales",Total,PND_3_4_2,ODS_13_2,ODS_13,PND_3_4
3.4.2 Aumentar la capacidad de adaptación y resiliencia a los efectos del cambio climático,"13.3 Mejorar la educación, la sensibilización y la capacidad humana e institucional respecto de la mitigación del cambio climático, la adaptación a él, la reducción de sus efectos y la alerta temprana",Total,PND_3_4_2,ODS_13_3,ODS_13,PND_3_4
3.4.2 Aumentar la capacidad de adaptación y resiliencia a los efectos del cambio climático,"13.b Promover mecanismos para aumentar la capacidad para la planificación y gestión eficaces en relación con el cambio climático en los países menos adelantados y los pequeños Estados insulares en desarrollo, haciendo particular hincapié en las mujeres, los jóvenes y las comunidades locales y marginadas. * Reconociendo que la Convención Marco de las Naciones Unidas sobre el Cambio Climático es el principal foro intergubernamental internacional para negociar la respuesta mundial al cambio climático.",Total,PND_3_4_2,ODS_13_b,ODS_13,PND_3_4
3.4.2 Aumentar la capacidad de adaptación y resiliencia a los efectos del cambio climático,"2.4 Para 2030, asegurar la sostenibilidad de los sistemas de producción de alimentos y aplicar prácticas agrícolas resilientes que aumenten la productividad y la producción, contribuyan al mantenimiento de los ecosistemas, fortalezcan la capacidad de adaptación al cambio climático, los fenómenos meteorológicos extremos, las sequías, las inundaciones y otros desastres, y mejoren progresivamente la calidad del suelo y la tierra",Contribucion,PND_3_4_2,ODS_2_4,ODS_2,PND_3_4
3.4.2 Aumentar la capacidad de adaptación y resiliencia a los efectos del cambio climático,"6.5 De aquí a 2030, implementar la gestión integrada de los recursos hídricos a todos los niveles, incluso mediante la cooperación transfronteriza, según proceda",Contribucion,PND_3_4_2,ODS_6_5,ODS_6,PND_3_4
3.4.2 Aumentar la capacidad de adaptación y resiliencia a los efectos del cambio climático,"9.a Facilitar el desarrollo de infraestructuras sostenibles y resilientes en los países en desarrollo mediante un mayor apoyo financiero, tecnológico y técnico a los países africanos, los países menos adelantados, los países en desarrollo sin litoral y los pequeños Estados insulares en desarrollo",Contribucion,PND_3_4_2,ODS_9_a,ODS_9,PND_3_4
4.1.1 Mejorar el acceso y alcanzar una eficiencia administrativa de la justicia con igualdad de oportunidades.,"10.3 Garantizar la igualdad de oportunidades y reducir la desigualdad de resultados, incluso eliminando las leyes, políticas y prácticas discriminatorias y promoviendo legislaciones, políticas y medidas adecuadas a ese respecto",Parcial,PND_4_1_1,ODS_10_3,ODS_10,PND_4_1
4.1.1 Mejorar el acceso y alcanzar una eficiencia administrativa de la justicia con igualdad de oportunidades.,16.3 Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,Total,PND_4_1_1,ODS_16_3,ODS_16,PND_4_1
4.1.2 Garantizar el acceso y la defensa de los DDHH sin discriminación alguna.,"10.2 De aquí a 2030, potenciar y promover la inclusión social, económica y política de todas las personas, independientemente de su edad, sexo, discapacidad, raza, etnia, origen, religión o situación económica u otra condición",Parcial,PND_4_1_2,ODS_10_2,ODS_10,PND_4_1
4.1.2 Garantizar el acceso y la defensa de los DDHH sin discriminación alguna.,16.3 Promover el estado de derecho en los planos nacional e internacional y garantizar la igualdad de acceso a la justicia para todos,Parcial,PND_4_1_2,ODS_16_3,ODS_16,PND_4_1
4.1.2 Garantizar el acceso y la defensa de los DDHH sin discriminación alguna.,16.b Promover y aplicar leyes y políticas no discriminatorias en favor del desarrollo sostenible,Parcial,PND_4_1_2,ODS_16_b,ODS_16,PND_4_1
4.1.3 Reducir los homicidios dolosos ,16.1 Reducir significativamente todas las formas de violencia y las correspondientes tasas de mortalidad en todo el mundo,Parcial,PND_4_1_3,ODS_16_1,ODS_16,PND_4_1
"4.1.4 Fortalecer la lucha contra el crimen organizado, transfronterizo y actividades conexas ","16.4 De aquí a 2030, reducir significativamente las corrientes financieras y de armas ilícitas, fortalecer la recuperación y devolución de los activos robados y luchar contra todas las formas de delincuencia organizada",Total,PND_4_1_4,ODS_16_4,ODS_16,PND_4_1
"4.1.4 Fortalecer la lucha contra el crimen organizado, transfronterizo y actividades conexas ","16.a Fortalecer las instituciones nacionales pertinentes, incluso mediante la cooperación internacional, para crear a todos los niveles, particularmente en los países en desarrollo, la capacidad de prevenir la violencia y combatir el terrorismo y la delincuencia",Parcial,PND_4_1_4,ODS_16_a,ODS_16,PND_4_1
"4.1.4 Fortalecer la lucha contra el crimen organizado, transfronterizo y actividades conexas ","8.7 Adoptar medidas inmediatas y eficaces para erradicar el trabajo forzoso, poner fin a las formas contemporáneas de esclavitud y la trata de personas y asegurar la prohibición y eliminación de las peores formas de trabajo infantil, incluidos el reclutamiento y la utilización de niños soldados, y, de aquí a 2025, poner fin al trabajo infantil en todas sus formas",Parcial,PND_4_1_4,ODS_8_7,ODS_8,PND_4_1
"4.1.5 Garantizar la seguridad multidimensional y defensa del territorio paraguayo, del estado y su patrimonio","16.a Fortalecer las instituciones nacionales pertinentes, incluso mediante la cooperación internacional, para crear a todos los niveles, particularmente en los países en desarrollo, la capacidad de prevenir la violencia y combatir el terrorismo y la delincuencia",Parcial,PND_4_1_5,ODS_16_a,ODS_16,PND_4_1
"4.2.2 Mejorar el acceso efectivo a la información pública, y la rendicion de cuentas","16.10 Garantizar el acceso público a la información y proteger las libertades fundamentales, de conformidad con las leyes nacionales y los acuerdos internacionales",Total,PND_4_2_2,ODS_16_10,ODS_16,PND_4_2
"4.2.2 Mejorar el acceso efectivo a la información pública, y la rendicion de cuentas",17.14 Mejorar la coherencia de las políticas para el desarrollo sostenible,Contribucion,PND_4_2_2,ODS_17_14,ODS_17,PND_4_2
"4.2.2 Mejorar el acceso efectivo a la información pública, y la rendicion de cuentas","5.b  Mejorar el uso de la tecnología instrumental, en particular la tecnología de la información y las comunicaciones, para promover el empoderamiento de las mujeres",Contribucion,PND_4_2_2,ODS_5_b,ODS_5,PND_4_2
4.2.3. Simplificación de trámites y aumento de la oferta de servicios públicos en línea.,16.6 Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas,Parcial,PND_4_2_3,ODS_16_6,ODS_16,PND_4_2
4.2.4. Mejorar la capacidad del Sistema Estadístico Nacional ,"17.18 De aquí a 2020, mejorar el apoyo a la creación de capacidad prestado a los países en desarrollo, incluidos los países menos adelantados y los pequeños Estados insulares en desarrollo, para aumentar significativamente la disponibilidad de datos oportunos, fiables y de gran calidad desglosados por ingresos, sexo, edad, raza, origen étnico, estatus migratorio, discapacidad, ubicación geográfica y otras características pertinentes en los contextos nacionales",Parcial,PND_4_2_4,ODS_17_18,ODS_17,PND_4_2
4.2.4. Mejorar la capacidad del Sistema Estadístico Nacional ,"17.19 De aquí a 2030, aprovechar las iniciativas existentes para elaborar indicadores que permitan medir los progresos en materia de desarrollo sostenible y complementen el producto interno bruto, y apoyar la creación de capacidad estadística en los países en desarrollo",Parcial,PND_4_2_4,ODS_17_19,ODS_17,PND_4_2
4.2.4. Mejorar la capacidad del Sistema Estadístico Nacional ,12.a Ayudar a los países en desarrollo a fortalecer su capacidad científica y tecnológica para avanzar hacia modalidades de consumo y producción más sostenibles,Contribucion,PND_4_2_4,ODS_12_a,ODS_12,PND_4_2
4.2.4. Mejorar la capacidad del Sistema Estadístico Nacional ,"17.8 Poner en pleno funcionamiento, a más tardar en 2017, el banco de tecnología y el mecanismo de apoyo a la creación de capacidad en materia de ciencia, tecnología e innovación para los países menos adelantados y aumentar la utilización de tecnologías instrumentales, en particular la tecnología de la información y las comunicaciones",Contribucion,PND_4_2_4,ODS_17_8,ODS_17,PND_4_2
4.2.5. Asegurar la transparencia y eficiencia gubernamental,16.6 Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas,Parcial,PND_4_2_5,ODS_16_6,ODS_16,PND_4_2
4.2.5. Asegurar la transparencia y eficiencia gubernamental,10.5 Mejorar la reglamentación y vigilancia de las instituciones y los mercados financieros mundiales y fortalecer la aplicación de esos reglamentos,Contribucion,PND_4_2_5,ODS_10_5,ODS_10,PND_4_2
4.2.5. Asegurar la transparencia y eficiencia gubernamental,"12.7 Promover prácticas de adquisición pública que sean sostenibles, de conformidad con las políticas y prioridades nacionales",Contribucion,PND_4_2_5,ODS_12_7,ODS_12,PND_4_2
4.2.5. Asegurar la transparencia y eficiencia gubernamental,16.5 Reducir considerablemente la corrupción y el soborno en todas sus formas,Contribucion,PND_4_2_5,ODS_16_5,ODS_16,PND_4_2
4.2.6. Mejorar la eficiencia y transparencia de las compras públicas.,"12.7 Promover prácticas de adquisición pública que sean sostenibles, de conformidad con las políticas y prioridades nacionales",Parcial,PND_4_2_6,ODS_12_7,ODS_12,PND_4_2
4.2.6. Mejorar la eficiencia y transparencia de las compras públicas.,16.6 Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas,Parcial,PND_4_2_6,ODS_16_6,ODS_16,PND_4_2
4.2.6. Mejorar la eficiencia y transparencia de las compras públicas.,16.5 Reducir considerablemente la corrupción y el soborno en todas sus formas,Contribucion,PND_4_2_6,ODS_16_5,ODS_16,PND_4_2
